Year,Month_No,Month,Round,State,Station Code,Station Name,DO,pH,BOD
2022,10,October,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",6.4,7.52,2.0
2022,11,November,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.6,7.65,2.5
2022,11,November,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.8,7.83,1.4
2022,12,December,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.2,7.68,1.8
2022,12,December,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.4,7.69,2.1
2023,1,January,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.2,7.6,2.0
2023,1,January,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.4,8.22,1.3
2023,2,February,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",9.4,8.07,1.1
2023,2,February,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",9.5,7.42,1.1
2023,3,March,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.7,8.21,2.1
2023,3,March,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.7,7.9,2.2
2023,4,April,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.6,8.01,1.3
2023,4,April,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.8,8.07,1.0
2023,5,May,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.8,8.2,1.9
2023,5,May,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.3,7.56,2.2
2023,6,June,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.6,7.46,2.7
2023,6,June,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.9,7.79,2.1
2023,7,July,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.6,7.39,2.0
2023,7,July,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.7,7.36,1.5
2023,8,August,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.5,7.98,1.8
2023,8,August,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.5,7.28,1.3
2023,9,September,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.3,7.81,1.4
2023,9,September,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.3,7.95,2.0
2023,10,October,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.5,7.51,1.3
2023,10,October,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.4,7.68,1.6
2023,11,November,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.6,7.51,1.5
2023,11,November,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.4,7.29,1.9
2023,12,December,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.6,7.46,1.4
2023,12,December,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.4,7.25,1.1
2024,1,January,1,Bihar,10130, U/S OF M/S NTPC BARH,8.2,7.48,1.3
2024,1,January,2,Bihar,10130, U/S OF M/S NTPC BARH,8.6,7.82,1.2
2024,2,February,1,Bihar,10130, U/S OF M/S NTPC BARH,8.4,7.52,1.2
2024,3,March,1,Bihar,10130, U/S OF M/S NTPC BARH,8.4,7.62,1.0
2024,3,March,2,Bihar,10130, U/S OF M/S NTPC BARH,8.0,7.68,1.4
2024,4,April,1,Bihar,10130, U/S OF M/S NTPC BARH,7.6,7.89,1.3
2024,4,April,2,Bihar,10130, U/S OF M/S NTPC BARH,8.5,7.54,1.3
2024,5,May,1,Bihar,10130, U/S OF M/S NTPC BARH,8.8,7.26,1.3
2024,5,May,2,Bihar,10130, U/S OF M/S NTPC BARH,7.7,7.68,1.0
2024,6,June,1,Bihar,10130, U/S OF M/S NTPC BARH,7.8,7.65,1.4
2024,6,June,2,Bihar,10130, U/S OF M/S NTPC BARH,7.6,8.2,1.5
2024,7,July,1,Bihar,10130, U/S OF M/S NTPC BARH,7.2,7.28,1.7
2024,7,July,2,Bihar,10130, U/S OF M/S NTPC BARH,7.0,7.56,1.8
2024,8,August,1,Bihar,10130, U/S OF M/S NTPC BARH,7.4,7.95,2.8
2024,8,August,2,Bihar,10130, U/S OF M/S NTPC BARH,7.2,7.67,1.9
2024,9,September,1,Bihar,10130, U/S OF M/S NTPC BARH,6.9,7.59,1.4
2024,9,September,2,Bihar,10130, U/S OF M/S NTPC BARH,6.4,7.92,1.3
2024,10,October,1,Bihar,10130, U/S OF M/S NTPC BARH,7.3,7.82,1.1
2024,11,November,1,Bihar,10130, U/S OF M/S NTPC BARH,7.5,7.6,2.0
2024,11,November,2,Bihar,10130, U/S OF M/S NTPC BARH,8.9,8.09,1.5
2024,12,December,1,Bihar,10130, U/S OF M/S NTPC BARH,8.6,7.5,1.2
2024,12,December,2,Bihar,10130, U/S OF M/S NTPC BARH,8.5,7.46,1.8
2017,6,June,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.8,7.7,2.4
2017,7,July,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.1,7.8,2.6
2018,10,October,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.8,7.09,2.4
2019,6,June,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",5.9,8.2,1.2
2020,8,August,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.2,7.9,2.2
2020,9,September,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.0,7.9,1.9
2021,1,January,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",9.5,8.2,2.1
2021,2,February,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",10.6,8.0,1.9
2021,2,February,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",10.3,7.87,1.6
2021,3,March,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",9.1,7.64,1.3
2021,3,March,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",9.0,7.83,1.3
2021,4,April,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.5,8.15,2.0
2021,6,June,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.4,7.66,2.3
2021,7,July,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.6,7.64,2.6
2021,7,July,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.3,3.45,1.8
2021,8,August,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.3,7.53,1.2
2021,9,September,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.1,7.59,2.2
2021,9,September,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.0,8.34,2.5
2021,10,October,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.4,7.71,1.9
2021,10,October,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.5,7.68,2.2
2021,11,November,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.8,7.63,1.9
2021,11,November,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.8,7.44,1.4
2021,12,December,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.4,8.37,1.7
2022,1,January,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.5,8.2,1.2
2022,2,February,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",11.1,8.01,1.0
2022,2,February,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.3,8.03,1.8
2022,3,March,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.9,7.82,1.6
2022,3,March,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.2,7.87,1.0
2022,4,April,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.5,7.75,1.5
2022,5,May,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.1,7.51,2.1
2022,5,May,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",9.5,8.06,1.7
2022,6,June,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.0,7.65,1.8
2022,6,June,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.4,8.01,2.7
2022,7,July,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",5.9,7.89,2.7
2022,7,July,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.8,7.44,1.9
2022,8,August,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",5.6,7.96,2.8
2022,8,August,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",5.2,7.29,3.2
2022,9,September,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.6,7.47,2.1
2022,9,September,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",5.6,7.2,2.7
2022,10,October,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",5.8,7.32,2.9
2022,10,October,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",5.6,7.52,2.8
2022,11,November,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",5.4,7.42,1.5
2022,11,November,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.0,7.38,2.3
2022,12,December,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.6,7.4,1.6
2022,12,December,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",9.0,7.42,1.0
2023,1,January,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.5,8.27,1.0
2023,1,January,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",9.1,8.16,1.6
2023,2,February,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.1,7.9,2.1
2023,2,February,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.6,7.96,1.7
2023,3,March,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.1,7.74,1.3
2023,4,April,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.5,7.77,2.1
2023,5,May,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.5,8.13,2.3
2023,5,May,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.5,7.38,1.3
2023,6,June,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.9,7.58,2.5
2023,7,July,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.8,7.97,2.1
2023,7,July,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.2,7.45,1.2
2023,8,August,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.7,7.57,2.5
2023,8,August,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.1,7.77,2.0
2023,9,September,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.2,7.75,1.2
2023,9,September,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.3,7.73,1.9
2023,10,October,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.5,7.57,1.7
2023,10,October,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",6.9,7.66,2.1
2023,11,November,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.6,7.73,1.9
2023,11,November,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",8.5,7.66,1.0
2023,12,December,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.2,7.46,2.0
2023,12,December,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.2,7.73,1.6
2024,1,January,1,Bihar,10143, KAHALGAON D/S,8.5,7.43,1.5
2024,1,January,2,Bihar,10143, KAHALGAON D/S,8.2,7.51,1.4
2024,2,February,1,Bihar,10143, KAHALGAON D/S,7.4,7.7,1.9
2024,2,February,2,Bihar,10143, KAHALGAON D/S,7.8,7.23,1.3
2024,3,March,1,Bihar,10143, KAHALGAON D/S,7.5,7.68,1.5
2024,3,March,2,Bihar,10143, KAHALGAON D/S,7.3,7.68,1.1
2024,4,April,1,Bihar,10143, KAHALGAON D/S,8.0,7.75,1.0
2024,4,April,2,Bihar,10143, KAHALGAON D/S,7.2,7.58,2.1
2024,5,May,1,Bihar,10143, KAHALGAON D/S,8.0,7.3,1.5
2024,5,May,2,Bihar,10143, KAHALGAON D/S,8.0,7.51,2.1
2024,6,June,1,Bihar,10143, KAHALGAON D/S,8.3,7.5,2.0
2024,6,June,2,Bihar,10143, KAHALGAON D/S,7.4,7.82,1.3
2024,7,July,1,Bihar,10143, KAHALGAON D/S,7.6,7.32,1.3
2024,7,July,2,Bihar,10143, KAHALGAON D/S,7.5,7.38,1.1
2024,8,August,1,Bihar,10143, KAHALGAON D/S,7.2,7.36,2.0
2024,9,September,1,Bihar,10143, KAHALGAON D/S,7.2,7.56,1.6
2024,10,October,1,Bihar,10143, KAHALGAON D/S,7.4,7.55,1.9
2024,10,October,2,Bihar,10143, KAHALGAON D/S,6.0,7.79,1.4
2024,12,December,1,Bihar,10143, KAHALGAON D/S,8.1,7.63,2.3
2024,12,December,2,Bihar,10143, KAHALGAON D/S,7.7,7.7,1.3
2018,1,January,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.6,8.0,2.6
2018,2,February,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.8,8.0,2.6
2018,3,March,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.7,8.0,2.4
2018,4,April,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.8,8.2,2.6
2018,5,May,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.0,8.3,2.4
2018,6,June,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.4,7.7,2.4
2018,7,July,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.2,7.8,2.6
2018,8,August,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.6,8.3,2.4
2018,9,September,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.5,8.4,2.6
2018,10,October,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.6,8.5,2.4
2018,12,December,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.6,8.4,2.8
2019,1,January,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.5,8.0,2.3
2019,2,February,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.4,8.2,2.4
2019,3,March,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.2,8.3,2.6
2019,4,April,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.4,8.0,2.4
2019,5,May,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.4,8.0,2.2
2019,7,July,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.2,8.0,2.6
2019,8,August,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.2,8.4,2.6
2019,9,September,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.0,8.4,2.6
2019,10,October,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.0,7.8,2.2
2020,1,January,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.4,8.2,2.6
2020,1,January,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.2,8.4,2.4
2020,2,February,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.6,8.2,2.4
2020,2,February,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.4,8.2,2.6
2020,3,March,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.6,8.2,2.6
2020,3,March,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.5,8.3,2.8
2020,4,April,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,9.2,7.2,1.8
2020,4,April,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,9.8,7.1,1.6
2020,5,May,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,9.1,7.2,1.7
2020,5,May,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,9.8,7.1,1.8
2020,6,June,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,9.0,7.2,1.6
2020,7,July,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.2,7.5,2.6
2020,9,September,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.4,7.7,2.6
2020,9,September,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,8.6,7.8,2.4
2020,11,November,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.6,7.9,2.6
2020,12,December,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.9,8.0,2.4
2021,1,January,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.5,7.6,2.4
2021,3,March,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.6,7.7,1.4
2021,3,March,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.6,7.5,1.6
2021,4,April,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.6,7.5,1.4
2021,4,April,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.5,7.6,1.2
2021,7,July,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.4,7.6,1.4
2021,7,July,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.6,7.5,1.6
2021,8,August,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.4,7.6,1.4
2021,8,August,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.9,7.6,1.4
2021,9,September,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.0,7.8,1.2
2022,1,January,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.7,7.6,1.6
2022,1,January,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.7,7.5,1.2
2022,2,February,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.7,7.5,1.2
2022,2,February,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.9,7.5,1.4
2022,3,March,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.8,7.5,1.3
2022,3,March,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.7,7.5,1.2
2022,4,April,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.8,7.5,1.2
2022,4,April,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.8,7.5,1.3
2022,5,May,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.9,7.5,1.3
2022,5,May,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.0,7.5,1.2
2022,6,June,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.1
2022,6,June,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.9,7.5,1.2
2022,7,July,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.9,7.5,1.2
2022,7,July,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.6,1.3
2022,8,August,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.0,7.5,1.3
2022,8,August,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.9,7.5,1.2
2022,9,September,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.9,7.5,1.1
2022,9,September,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.0,7.4,1.3
2022,10,October,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,6.9,7.6,1.2
2022,10,October,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.1,7.5,1.1
2022,11,November,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.1
2022,11,November,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.1,7.6,1.1
2022,12,December,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.2
2022,12,December,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.1
2023,1,January,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.1
2023,1,January,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.1,7.6,1.1
2023,2,February,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.3,7.5,1.1
2023,2,February,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.1,7.5,1.1
2023,3,March,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.1
2023,3,March,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.1,7.5,1.1
2023,4,April,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.5,7.6,1.2
2023,4,April,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.6,1.1
2023,5,May,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.6,1.2
2023,5,May,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.1,7.5,1.1
2023,6,June,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.6,1.1
2023,6,June,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.2
2023,7,July,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.1,7.5,1.1
2023,7,July,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.6,1.2
2023,8,August,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.7,1.4
2023,8,August,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.4
2023,9,September,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.3,7.7,1.1
2023,9,September,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.3
2023,10,October,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.3,7.6,1.2
2023,10,October,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.1,7.5,1.2
2023,11,November,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.1
2023,11,November,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.3,7.5,1.3
2023,12,December,1,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.2,7.5,1.2
2023,12,December,2,Jharkhand,10145,River Ganga D/s near Janta Ghat,7.3,7.5,1.1
2024,1,January,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.2,7.5,1.2
2024,1,January,2,Jharkhand,10145,NEAR JANTA GHAT D/S,7.4,7.6,1.1
2024,2,February,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.3,7.6,1.1
2024,2,February,2,Jharkhand,10145,NEAR JANTA GHAT D/S,7.5,7.5,1.3
2024,3,March,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.4,7.5,1.2
2024,3,March,2,Jharkhand,10145,NEAR JANTA GHAT D/S,7.2,7.5,1.2
2024,4,April,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.2,7.5,1.1
2024,4,April,2,Jharkhand,10145,NEAR JANTA GHAT D/S,7.4,7.6,1.2
2024,5,May,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.3,7.6,1.4
2024,5,May,2,Jharkhand,10145,NEAR JANTA GHAT D/S,8.1,7.5,1.2
2024,6,June,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.2,7.5,1.1
2024,6,June,2,Jharkhand,10145,NEAR JANTA GHAT D/S,7.8,7.5,1.2
2024,7,July,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.1,7.7,1.2
2024,7,July,2,Jharkhand,10145,NEAR JANTA GHAT D/S,8.1,7.5,1.2
2024,8,August,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.3,7.5,1.1
2024,8,August,2,Jharkhand,10145,NEAR JANTA GHAT D/S,8.2,7.5,1.2
2024,9,September,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.2,7.7,1.3
2024,9,September,2,Jharkhand,10145,NEAR JANTA GHAT D/S,7.2,7.5,1.2
2024,10,October,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.0,7.8,1.3
2024,10,October,2,Jharkhand,10145,NEAR JANTA GHAT D/S,7.3,7.5,1.2
2024,11,November,1,Jharkhand,10145,NEAR JANTA GHAT D/S,7.1,7.6,1.3
2024,11,November,2,Jharkhand,10145,NEAR JANTA GHAT D/S,8.2,7.6,1.2
2024,12,December,1,Jharkhand,10145,NEAR JANTA GHAT D/S,8.2,7.5,1.2
2024,12,December,2,Jharkhand,10145,NEAR JANTA GHAT D/S,8.1,7.5,1.3
2018,1,January,1,Jharkhand,10146,River Ganga at Sangi Dalan,7.6,8.5,2.6
2018,2,February,1,Jharkhand,10146,River Ganga at Sangi Dalan,7.8,8.4,2.4
2018,3,March,1,Jharkhand,10146,River Ganga at Sangi Dalan,7.8,8.2,2.6
2018,4,April,1,Jharkhand,10146,River Ganga at Sangi Dalan,7.6,8.2,2.6
2018,5,May,1,Jharkhand,10146,River Ganga at Sangi Dalan,7.6,7.8,2.6
2018,6,June,1,Jharkhand,10146,River Ganga at Sangi Dalan,8.0,7.8,2.8
2018,7,July,1,Jharkhand,10146,River Ganga at Sangi Dalan,7.8,7.8,2.6
